Day,Date,Last Px,Volume,SMAVG(15),Dvd 12M Yld - Gross,P/E,P/B
,,,,,,,
Sa,10/20/18,,,,,22.8067,2.9614
Fr,10/19/18,10303.55,368.552M,407.719M,1.3726,22.8067,2.9614
Th,10/18/18,,,,,23.1376,3.0044
We,10/17/18,10453.05,293.587M,406.552M,1.353,23.1376,3.0044
Tu,10/16/18,10584.75,273.444M,414.816M,1.3362,23.4291,3.0423
Mo,10/15/18,10512.5,267.518M,423.174M,1.3453,23.2692,3.0215
Su,10/14/18,,,,,23.1806,3.01
,,,,,,,
Sa,10/13/18,,,,,23.1806,3.01
Fr,10/12/18,10472.5,354.057M,454.75M,1.3505,23.1806,3.01
Th,10/11/18,10234.65,498.509M,448.374M,1.3819,22.6417,2.9416
We,10/10/18,10460.1,373.844M,431.694M,1.3521,23.1405,3.0064
Tu,10/9/18,10301.05,443.795M,420.612M,1.373,22.7886,2.9607
Mo,10/8/18,10348.05,470.279M,410.04M,1.3667,22.8926,2.9742
Su,10/7/18,,,,,22.8227,2.9651
,,,,,,,
Sa,10/6/18,,,,,22.8227,2.9651
Fr,10/5/18,10316.45,625.154M,397.122M,1.3709,22.8227,2.9651
Th,10/4/18,10599.25,438.202M,376.652M,1.3343,23.4483,3.0464
We,10/3/18,10858.25,398.757M,367.145M,1.3025,24.0213,3.1209
Tu,10/2/18,,,,,24.3533,3.164
Mo,10/1/18,11008.3,398.987M,360.896M,1.2848,24.3533,3.164
Su,9/30/18,,,,,24.1114,3.2992
,,,,,,,
Sa,9/29/18,,,,,24.1114,3.2992
Fr,9/28/18,10930.45,492.894M,351.334M,1.3056,24.1114,3.2992
Th,9/27/18,10977.55,418.21M,335.387M,1.2886,24.2153,3.3134
We,9/26/18,11053.8,351.041M,325.02M,1.2798,24.3835,3.3364
Tu,9/25/18,11067.45,417.549M,317.732M,1.2782,24.4136,3.3405
Mo,9/24/18,10967.4,398.816M,313.711M,1.2898,24.1929,3.3103
Su,9/23/18,,,,,24.5805,3.3633
,,,,,,,
Sa,9/22/18,,,,,24.5805,3.3633
Fr,9/21/18,11143.1,741.153M,308.687M,1.2695,24.5805,3.3633
Th,9/20/18,,,,,24.7818,3.3909
We,9/19/18,11234.35,258.424M,276.567M,1.2592,24.7818,3.3909
Tu,9/18/18,11278.9,248.299M,275.966M,1.2507,24.8801,3.4043
Mo,9/17/18,11377.75,207.621M,273.126M,1.2399,25.0981,3.4342
Su,9/16/18,,,,,25.4013,3.4756
,,,,,,,
Sa,9/15/18,,,,,25.4013,3.4756
Fr,9/14/18,11515.2,285.218M,274.325M,1.2287,25.4013,3.4756
Th,9/13/18,,,,,25.0808,3.4318
We,9/12/18,11369.9,276.51M,272.388M,1.2444,25.0808,3.4318
Tu,9/11/18,11287.5,318.093M,269.358M,1.2532,24.9124,3.4069
Mo,9/10/18,11438.1,295.598M,264.141M,1.2367,25.2448,3.4524
Su,9/9/18,,,,,25.5781,3.498
,,,,,,,
Sa,9/8/18,,,,,25.5781,3.498
Fr,9/7/18,11589.1,305.029M,260.567M,1.2233,25.5781,3.498
Th,9/6/18,11536.9,255.558M,260.206M,1.2288,25.4629,3.4822
We,9/5/18,11476.95,253.69M,259.158M,1.2337,25.3306,3.4641
Tu,9/4/18,11520.3,262.701M,259.21M,1.229,25.4263,3.4772
Mo,9/3/18,11582.35,241.727M,264.125M,1.2225,25.5632,3.4959
Su,9/2/18,,,,,25.7728,3.5255
,,,,,,,
Sa,9/1/18,,,,,25.7728,3.5255
Fr,8/31/18,11680.5,357.23M,268.778M,1.2122,25.7728,3.5255
Th,8/30/18,11676.8,323.45M,259.432M,1.2001,25.7646,3.5244
We,8/29/18,11691.9,259.352M,253.43M,1.1997,25.798,3.529
Tu,8/28/18,11738.5,249.42M,250.14M,1.1949,25.9008,3.543
Mo,8/27/18,11691.95,205.689M,248.521M,1.1997,25.7981,3.529
Su,8/26/18,,,,,25.464,3.4883
,,,,,,,
Sa,8/25/18,,,,,25.464,3.4883
Fr,8/24/18,11557.1,225.605M,249.244M,1.2137,25.464,3.4883
Th,8/23/18,11582.75,256.164M,252.738M,1.1899,25.5206,3.496
We,8/22/18,,,,,25.4945,3.4925
Tu,8/21/18,11570.9,231.064M,253.289M,1.1911,25.4945,3.4925
Mo,8/20/18,11551.75,239.843M,257.047M,1.1931,25.4523,3.4867
Su,8/19/18,,,,,25.2738,3.4622
,,,,,,,
Sa,8/18/18,,,,,25.2738,3.4622
Fr,8/17/18,11470.75,241.986M,262.681M,1.2298,25.2738,3.4622
Th,8/16/18,11385.05,299.61M,271.659M,1.2391,25.085,3.4364
We,8/15/18,,,,,25.1952,3.4515
Tu,8/14/18,11435.1,239.842M,265.84M,1.2336,25.1952,3.4515
Mo,8/13/18,11355.75,254.467M,264.001M,1.2353,25.0204,3.4275
Su,8/12/18,,,,,25.1808,3.4498
,,,,,,,
Sa,8/11/18,,,,,25.1808,3.4498
Fr,8/10/18,11429.5,336.424M,262.78M,1.2255,25.1808,3.4498
Th,8/9/18,11470.7,311.521M,253.228M,1.2211,25.2716,3.4622
We,8/8/18,11450,217.048M,247.264M,1.2168,25.226,3.456
Tu,8/7/18,11389.45,233.41M,248.294M,1.2232,25.0926,3.4377
Mo,8/6/18,11387.1,210.003M,247.207M,1.2235,25.0874,3.437
Su,8/5/18,,,,,25.0334,3.429
,,,,,,,
Sa,8/4/18,,,,,25.0334,3.429
Fr,8/3/18,11360.8,225.146M,247.672M,1.2646,25.0334,3.429
Th,8/2/18,11244.7,216.533M,248.773M,1.2777,24.774,3.394
We,8/1/18,11346.2,278.013M,251.407M,1.2586,24.9976,3.4247
Tu,7/31/18,11356.5,264.431M,248.153M,1.2586,25.0914,3.4278
Mo,7/30/18,11319.55,287.436M,244.062M,1.2627,25.0097,3.4166
Su,7/29/18,,,,,25.3612,3.4042
,,,,,,,
Sa,7/28/18,,,,,25.3612,3.4042
Fr,7/27/18,11278.35,324.343M,237.522M,1.2687,25.3612,3.4042
Th,7/26/18,11167.3,376.657M,233.002M,1.2813,25.1115,3.3707
We,7/25/18,11132,212.333M,223.043M,1.2771,24.9681,3.36
Tu,7/24/18,11134.3,212.247M,220.838M,1.2768,24.9733,3.3607
Mo,7/23/18,11084.75,236.153M,220.58M,1.2825,24.8621,3.3457
Su,7/22/18,,,,,24.6949,3.3232
,,,,,,,
Sa,7/21/18,,,,,24.6949,3.3232
Fr,7/20/18,11010.2,193.144M,225.139M,1.2901,24.6949,3.3232
Th,7/19/18,10957.1,222.056M,228.951M,1.3042,24.5758,3.3072
We,7/18/18,10980.45,232.502M,238.358M,1.2684,24.6282,3.3143
Tu,7/17/18,11008.05,217.108M,239.766M,1.2635,24.6901,3.3226
Mo,7/16/18,10936.85,216.971M,240.415M,1.2705,24.5304,3.3011
Su,7/15/18,,,,,24.736,3.3259
,,,,,,,
Sa,7/14/18,,,,,24.736,3.3259
Fr,7/13/18,11018.9,241.671M,241.73M,1.261,24.736,3.3259
Th,7/12/18,11023.2,256.035M,241.412M,1.2635,24.7456,3.3272
We,7/11/18,10948.3,229.212M,239.71M,1.27,24.5787,3.3046
Tu,7/10/18,10947.25,203.062M,237.727M,1.2867,24.5159,3.3042
Mo,7/9/18,10852.9,189.331M,239.615M,1.2978,24.3046,3.2758
Su,7/8/18,,,,,24.1249,3.2515
,,,,,,,
Sa,7/7/18,,,,,24.1249,3.2515
Fr,7/6/18,10772.65,256.548M,240.508M,1.3069,24.1249,3.2515
Th,7/5/18,10749.75,227.267M,244.389M,1.3097,24.0736,3.2446
We,7/4/18,10769.9,179.268M,241.907M,1.3044,24.1187,3.2507
Tu,7/3/18,10699.9,208.372M,244.622M,1.313,23.962,3.2296
Mo,7/2/18,10657.3,304.537M,244.359M,1.3182,23.7277,3.1918
Su,7/1/18,,,,,23.8619,3.2089
,,,,,,,
Sa,6/30/18,,,,,23.8619,3.2089
Fr,6/29/18,10714.3,250.328M,238.58M,1.3151,23.8619,3.2089
Th,6/28/18,10589.1,363.157M,236.287M,1.3274,23.583,3.1714
We,6/27/18,10671.4,253.621M,227.254M,1.3385,23.7663,3.196
Tu,6/26/18,10769.15,226.846M,223.397M,1.3223,23.9704,3.2253
Mo,6/25/18,10762.45,236.693M,219.801M,1.3231,23.9499,3.2233
Su,6/24/18,,,,,24.0527,3.2411
,,,,,,,
Sa,6/23/18,,,,,24.0527,3.2411
Fr,6/22/18,10821.85,236.898M,218.031M,1.2917,24.0527,3.2411
Th,6/21/18,10741.1,230.507M,217.395M,1.3015,23.8624,3.217
We,6/20/18,10772.05,199.467M,243.974M,1.2943,23.9311,3.2262
Tu,6/19/18,10710.45,231.383M,247.085M,1.3018,23.7943,3.2078
Mo,6/18/18,10799.85,202.727M,247.177M,1.291,23.9929,3.2345
Su,6/17/18,,,,,24.0325,3.2399
,,,,,,,
Sa,6/16/18,,,,,24.0325,3.2399
Fr,6/15/18,10817.7,314.764M,249.647M,1.2889,24.0325,3.2399
Th,6/14/18,10808.05,190.032M,246.591M,1.2922,24.0111,3.237
We,6/13/18,10856.7,220.003M,254.375M,1.2159,24.1192,3.2516
Tu,6/12/18,10842.85,204.419M,259.702M,1.2175,24.0884,3.2474
Mo,6/11/18,10786.95,217.85M,262.69M,1.2238,23.9713,3.2307
Su,6/10/18,,,,,23.9284,3.2249
,,,,,,,
Sa,6/9/18,,,,,23.9284,3.2249
Fr,6/8/18,10767.65,215.943M,261.32M,1.226,23.9284,3.2249
Th,6/7/18,10768.35,227.663M,262.251M,1.2259,23.93,3.2251
We,6/6/18,10684.65,195.761M,261.789M,1.2355,23.744,3.2
Tu,6/5/18,10593.15,172.898M,264.62M,1.2462,23.5406,3.1726
