Day,Date,Last Px,Volume,SMAVG(15),Dvd 12M Yld - Gross,P/E,P/B
Th,4/12/90,344.34,106.304M,102.364M,3.4545,,
We,4/11/90,341.92,106.667M,104.517M,3.4783,,
Tu,4/10/90,342.07,97.38M,103.921M,3.4768,,
Mo,4/9/90,341.37,82.474M,106.938M,3.4839,,
,,,,,,,
Fr,4/6/90,340.08,106.018M,109.04M,3.4969,,
Th,4/5/90,340.73,110.528M,114.803M,3.4891,,
We,4/4/90,341.09,120.414M,114.516M,3.4853,,
Tu,4/3/90,343.64,114.472M,113.755M,3.4558,,
Mo,4/2/90,338.7,94.868M,113.88M,3.5051,,
,,,,,,,
Fr,3/30/90,339.94,104.728M,113.5M,3.4936,,
Th,3/29/90,340.79,98.091M,114.53M,3.4661,,
We,3/28/90,342,125.175M,117.065M,3.4538,,
Tu,3/27/90,341.5,90.706M,117.412M,3.4598,,
Mo,3/26/90,337.63,81.906M,118.953M,3.4989,,
,,,,,,,
Fr,3/23/90,337.22,95.72M,120.88M,3.4979,,
Th,3/22/90,335.69,138.609M,123.315M,3.5137,,
We,3/21/90,339.74,97.73M,122.776M,3.4718,,
Tu,3/20/90,341.57,142.632M,125.352M,3.4531,,
Mo,3/19/90,343.53,114.005M,124.113M,3.4326,,
,,,,,,,
Fr,3/16/90,341.91,192.465M,123.9M,3.4485,,
Th,3/15/90,338.07,106.222M,118.811M,3.4882,,
We,3/14/90,336.87,108.998M,120.936M,3.5,,
Tu,3/13/90,336,116.344M,122.088M,3.5088,,
Mo,3/12/90,338.67,89.174M,121.577M,3.481,,
,,,,,,,
Fr,3/9/90,337.93,120.171M,124.395M,3.488,,
Th,3/8/90,340.27,136.123M,123.922M,3.4593,,
We,3/7/90,336.95,130.368M,121.669M,3.4931,,
Tu,3/6/90,337.93,113.83M,120.224M,3.4884,,
Mo,3/5/90,333.74,110.816M,118.352M,3.5315,,
,,,,,,,
Fr,3/2/90,335.54,132.241M,118.683M,3.5098,,
Th,3/1/90,332.74,130.52M,118.57M,3.548,,
We,2/28/90,331.89,136.365M,119.045M,3.5577,,
Tu,2/27/90,330.26,124.048M,116.465M,3.5316,,
Mo,2/26/90,328.67,110.82M,115.374M,3.5479,,
,,,,,,,
Fr,2/23/90,324.15,116.122M,115.85M,3.5952,,
Th,2/22/90,325.7,138.094M,115.743M,3.5769,,
We,2/21/90,327.67,126.29M,116.072M,3.5544,,
Tu,2/20/90,327.99,108.668M,107.652M,3.551,,
,,,,,,,
Fr,2/16/90,332.72,131.444M,100.408M,3.4998,,
Th,2/15/90,334.89,113.082M,91.645M,3.4745,,
We,2/14/90,332.01,102.334M,84.106M,3.5046,,
Tu,2/13/90,331.02,108.692M,77.284M,3.5148,,
Mo,2/12/90,330.08,85.737M,70.038M,3.522,,
,,,,,,,
Fr,2/9/90,333.62,115.794M,64.322M,3.4825,,
Th,2/8/90,332.96,130.538M,56.602M,3.4857,,
We,2/7/90,333.75,137.646M,47.9M,3.4766,,
Tu,2/6/90,329.66,97.669M,38.723M,3.519,,
Mo,2/5/90,331.85,107.68M,32.212M,3.4921,,
,,,,,,,
Fr,2/2/90,330.92,117.955M,25.033M,3.4952,,
Th,2/1/90,328.79,114.513M,17.17M,3.5174,,
We,1/31/90,329.08,143.031M,9.535M,3.5139,,
Tu,1/30/90,322.98,0,0,3.4631,,
Mo,1/29/90,325.2,0,0,3.4296,,
,,,,,,,
Fr,1/26/90,325.8,0,0,3.4036,,
Th,1/25/90,326.08,0,0,3.3986,,
We,1/24/90,330.26,0,0,3.3571,,
Tu,1/23/90,331.61,0,0,3.3416,,
Mo,1/22/90,330.38,0,0,3.3698,,
,,,,,,,
Fr,1/19/90,339.15,0,0,3.2735,,
Th,1/18/90,338.19,0,,3.2813,,
We,1/17/90,337.4,0,,3.289,,
Tu,1/16/90,340.75,0,,3.2546,,
Mo,1/15/90,337,0,,3.2861,,
,,,,,,,
Fr,1/12/90,339.93,0,,3.2748,,
Th,1/11/90,348.53,0,,3.1771,,
We,1/10/90,347.31,0,,3.1882,,
Tu,1/9/90,349.62,0,,3.1686,,
Mo,1/8/90,353.79,0,,3.1392,,
,,,,,,,
Fr,1/5/90,352.2,0,,3.1451,,
Th,1/4/90,355.67,0,,3.115,,
We,1/3/90,358.76,0,,3.0639,,
Tu,1/2/90,359.69,0,,3.0632,,
Mo,1/1/90,,0,,,,
,,,,,,,
Fr,12/29/89,353.4,,,3.1177,,
Th,12/28/89,350.67,,,3.1303,,
We,12/27/89,348.81,,,3.155,,
Tu,12/26/89,346.81,,,3.1746,,
,,,,,,,
Fr,12/22/89,347.42,,,3.1504,,
Th,12/21/89,344.78,,,3.189,,
We,12/20/89,342.84,,,3.2065,,
Tu,12/19/89,342.46,,,3.2088,,
Mo,12/18/89,343.69,,,3.1947,,
,,,,,,,
Fr,12/15/89,350.06,,,3.1332,,
Th,12/14/89,350.93,,,3.1288,,
We,12/13/89,352.75,,,3.1135,,
Tu,12/12/89,351.73,,,3.1223,,
Mo,12/11/89,348.56,,,3.1501,,
,,,,,,,
Fr,12/8/89,348.69,,,3.1162,,
Th,12/7/89,347.59,,,3.1529,,
We,12/6/89,348.55,,,3.1381,,
Tu,12/5/89,349.58,,,3.1303,,
Mo,12/4/89,351.41,,,3.1103,,
,,,,,,,
Fr,12/1/89,350.63,,,3.0896,,
Th,11/30/89,345.99,,,3.1371,,
We,11/29/89,343.6,,,3.1665,,
Tu,11/28/89,345.77,,,3.1446,,
Mo,11/27/89,345.61,,,3.1446,,
,,,,,,,
Fr,11/24/89,343.97,,,3.136,,
We,11/22/89,341.91,,,3.1701,,
Tu,11/21/89,339.59,,,3.2,,
Mo,11/20/89,339.35,,,3.2011,,
,,,,,,,
Fr,11/17/89,341.61,,,3.1753,,
Th,11/16/89,340.58,,,3.1919,,
We,11/15/89,340.54,,,3.1785,,
Tu,11/14/89,337.99,,,3.2137,,
Mo,11/13/89,339.55,,,3.1922,,
,,,,,,,
Fr,11/10/89,339.1,,,3.1955,,
Th,11/9/89,336.57,,,3.1904,,
We,11/8/89,338.15,,,3.1661,,
Tu,11/7/89,334.81,,,3.2081,,
Mo,11/6/89,332.61,,,3.2038,,
,,,,,,,
Fr,11/3/89,337.62,,,3.1607,,
Th,11/2/89,338.48,,,3.2147,,
We,11/1/89,341.2,,,3.1518,,
Tu,10/31/89,340.36,,,3.157,,
Mo,10/30/89,335.07,,,3.2119,,
,,,,,,,
Fr,10/27/89,335.06,,,3.2152,,
Th,10/26/89,337.93,,,3.1912,,
We,10/25/89,342.5,,,3.1288,,
Tu,10/24/89,343.7,,,3.1245,,
Mo,10/23/89,344.83,,,3.1212,,
,,,,,,,
Fr,10/20/89,347.16,,,3.1003,,
Th,10/19/89,347.13,,,3.1006,,
We,10/18/89,341.76,,,3.1475,,
Tu,10/17/89,341.16,,,3.1519,,
Mo,10/16/89,342.85,,,3.1346,,
,,,,,,,
Fr,10/13/89,333.62,,,3.2075,,
Th,10/12/89,355.39,,,3.0198,,
We,10/11/89,356.99,,,3.0062,,
Tu,10/10/89,359.13,,,2.9875,,
Mo,10/9/89,359.8,,,2.983,,
,,,,,,,
Fr,10/6/89,358.78,,,2.9915,,
Th,10/5/89,356.97,,,3.0064,,
We,10/4/89,356.94,,,3.0072,,
Tu,10/3/89,354.71,,,3.0103,,
Mo,10/2/89,350.87,,,3.0159,,
,,,,,,,
Fr,9/29/89,349.15,,,3.0637,,
Th,9/28/89,348.6,,,3.062,,
We,9/27/89,345.1,,,3.0832,,
Tu,9/26/89,344.33,,,3.0892,,
Mo,9/25/89,344.23,,,3.0904,,
,,,,,,,
Fr,9/22/89,347.05,,,3.08,,
Th,9/21/89,345.7,,,3.0911,,
We,9/20/89,346.47,,,3.0675,,
Tu,9/19/89,346.55,,,3.0804,,
Mo,9/18/89,346.73,,,3.0658,,
,,,,,,,
Fr,9/15/89,345.06,,,3.0786,,
Th,9/14/89,343.16,,,3.0959,,
We,9/13/89,345.46,,,3.0724,,
Tu,9/12/89,348.7,,,3.0459,,
Mo,9/11/89,347.66,,,3.0533,,
,,,,,,,
Fr,9/8/89,348.76,,,3.0081,,
Th,9/7/89,348.35,,,3.0409,,
We,9/6/89,349.24,,,3.0323,,
Tu,9/5/89,352.56,,,3.0012,,
,,,,,,,
Fr,9/1/89,353.73,,,2.9913,,
Th,8/31/89,351.45,,,2.9984,,
We,8/30/89,350.65,,,3.0133,,
Tu,8/29/89,349.84,,,3.018,,
Mo,8/28/89,352.09,,,2.9899,,
,,,,,,,
Fr,8/25/89,350.52,,,2.9864,,
Th,8/24/89,351.52,,,2.9873,,
We,8/23/89,344.7,,,3.0479,,
Tu,8/22/89,341.19,,,3.0795,,
Mo,8/21/89,340.67,,,3.0739,,
,,,,,,,
Fr,8/18/89,346.03,,,3.0295,,
Th,8/17/89,344.45,,,3.0472,,
We,8/16/89,345.66,,,3.0371,,
Tu,8/15/89,344.71,,,3.0315,,
Mo,8/14/89,343.06,,,3.0517,,
,,,,,,,
Fr,8/11/89,344.74,,,3.0348,,
Th,8/10/89,348.25,,,2.9841,,
We,8/9/89,346.94,,,2.9942,,
Tu,8/8/89,349.35,,,2.9615,,
Mo,8/7/89,349.41,,,2.9704,,
,,,,,,,
Fr,8/4/89,343.92,,,3.0202,,
Th,8/3/89,344.74,,,3.0185,,
We,8/2/89,344.34,,,3.0325,,
Tu,8/1/89,343.75,,,3.0333,,
Mo,7/31/89,346.08,,,3.0048,,
,,,,,,,
Fr,7/28/89,342.15,,,3.0358,,
Th,7/27/89,341.99,,,3.0375,,
We,7/26/89,338.05,,,3.0566,,
Tu,7/25/89,333.88,,,3.1002,,
Mo,7/24/89,333.67,,,3.1088,,
,,,,,,,
Fr,7/21/89,335.9,,,3.0914,,
Th,7/20/89,333.51,,,3.1135,,
We,7/19/89,335.73,,,3.093,,
Tu,7/18/89,331.35,,,3.1323,,
Mo,7/17/89,332.44,,,3.1188,,
,,,,,,,
Fr,7/14/89,331.84,,,3.1229,,
Th,7/13/89,329.95,,,3.1284,,
We,7/12/89,329.81,,,3.1397,,
Tu,7/11/89,328.78,,,3.1495,,
Mo,7/10/89,327.07,,,3.1632,,
,,,,,,,
Fr,7/7/89,324.91,,,3.1843,,
Th,7/6/89,321.55,,,3.2182,,
We,7/5/89,320.64,,,3.2133,,
Mo,7/3/89,319.23,,,3.2425,,
,,,,,,,
Fr,6/30/89,317.98,,,3.2276,,
Th,6/29/89,319.68,,,3.2148,,
We,6/28/89,325.81,,,3.1546,,
Tu,6/27/89,328.44,,,3.1187,,
Mo,6/26/89,326.6,,,3.1442,,
,,,,,,,
Fr,6/23/89,328,,,3.0832,,
Th,6/22/89,322.32,,,3.1968,,
We,6/21/89,320.48,,,3.2152,,
Tu,6/20/89,321.25,,,3.2068,,
Mo,6/19/89,321.89,,,3.1958,,
,,,,,,,
Fr,6/16/89,321.35,,,3.1965,,
Th,6/15/89,320.08,,,3.2126,,
We,6/14/89,323.83,,,3.1757,,
Tu,6/13/89,323.91,,,3.1737,,
Mo,6/12/89,326.24,,,3.1514,,
,,,,,,,
Fr,6/9/89,326.69,,,3.1455,,
Th,6/8/89,326.75,,,3.1131,,
We,6/7/89,326.95,,,3.1408,,
Tu,6/6/89,324.24,,,3.1674,,
Mo,6/5/89,322.03,,,3.1804,,
,,,,,,,
Fr,6/2/89,325.52,,,3.1479,,
Th,6/1/89,321.97,,,3.1879,,
We,5/31/89,320.52,,,3.1957,,
Tu,5/30/89,319.05,,,3.2186,,
,,,,,,,
Fr,5/26/89,321.59,,,3.1839,,
Th,5/25/89,319.17,,,3.2074,,
We,5/24/89,319.14,,,3.1851,,
Tu,5/23/89,318.32,,,3.1996,,
Mo,5/22/89,321.98,,,3.1698,,
,,,,,,,
Fr,5/19/89,321.24,,,3.1646,,
Th,5/18/89,317.97,,,3.1956,,
We,5/17/89,317.48,,,3.2027,,
Tu,5/16/89,315.28,,,3.2295,,
Mo,5/15/89,316.16,,,3.218,,
,,,,,,,
Fr,5/12/89,313.84,,,3.2424,,
Th,5/11/89,306.95,,,3.3152,,
We,5/10/89,305.8,,,3.327,,
Tu,5/9/89,305.19,,,3.3317,,
Mo,5/8/89,306,,,3.2742,,
,,,,,,,
Fr,5/5/89,307.61,,,3.2912,,
Th,5/4/89,307.77,,,3.2807,,
We,5/3/89,308.16,,,3.2688,,
Tu,5/2/89,308.12,,,3.2663,,
Mo,5/1/89,309.12,,,3.266,,
,,,,,,,
Fr,4/28/89,309.64,,,3.2522,,
Th,4/27/89,309.58,,,3.2544,,
We,4/26/89,306.93,,,3.2841,,
Tu,4/25/89,306.75,,,3.2763,,
Mo,4/24/89,308.69,,,3.269,,
,,,,,,,
Fr,4/21/89,309.61,,,3.2593,,
Th,4/20/89,306.19,,,3.2957,,
We,4/19/89,307.15,,,3.2854,,
Tu,4/18/89,306.02,,,3.2959,,
Mo,4/17/89,301.72,,,3.3392,,
,,,,,,,
Fr,4/14/89,301.36,,,3.3422,,
Th,4/13/89,296.4,,,3.3954,,
We,4/12/89,298.99,,,3.368,,
Tu,4/11/89,298.49,,,3.3743,,
Mo,4/10/89,297.11,,,3.3876,,
,,,,,,,
Fr,4/7/89,297.16,,,3.3844,,
Th,4/6/89,295.29,,,3.4065,,
We,4/5/89,296.24,,,3.3956,,
Tu,4/4/89,295.31,,,3.4035,,
Mo,4/3/89,296.39,,,3.3591,,
,,,,,,,
Fr,3/31/89,294.87,,,3.3808,,
Th,3/30/89,292.52,,,3.4056,,
We,3/29/89,292.35,,,3.3963,,
Tu,3/28/89,291.59,,,3.4055,,
Mo,3/27/89,290.57,,,3.4229,,
,,,,,,,
Th,3/23/89,288.98,,,3.4566,,
We,3/22/89,290.49,,,3.439,,
Tu,3/21/89,291.33,,,3.4308,,
Mo,3/20/89,289.92,,,3.4482,,
,,,,,,,
Fr,3/17/89,292.69,,,3.418,,
Th,3/16/89,299.44,,,3.3372,,
We,3/15/89,296.67,,,3.3704,,
Tu,3/14/89,295.14,,,3.3838,,
Mo,3/13/89,295.32,,,3.3814,,
,,,,,,,
Fr,3/10/89,292.88,,,3.4048,,
Th,3/9/89,293.93,,,3.3882,,
We,3/8/89,294.08,,,3.3484,,
Tu,3/7/89,293.87,,,3.3716,,
Mo,3/6/89,294.81,,,3.3679,,
,,,,,,,
Fr,3/3/89,291.18,,,3.3989,,
Th,3/2/89,289.95,,,3.422,,
We,3/1/89,287.11,,,3.4443,,
Tu,2/28/89,288.86,,,3.4117,,
Mo,2/27/89,287.82,,,3.4306,,
,,,,,,,
Fr,2/24/89,287.13,,,3.4385,,
Th,2/23/89,292.05,,,3.3813,,
We,2/22/89,290.91,,,3.3687,,
Tu,2/21/89,295.98,,,3.331,,
,,,,,,,
Fr,2/17/89,296.76,,,3.3485,,
Th,2/16/89,294.81,,,3.3415,,
We,2/15/89,294.24,,,3.3479,,
Tu,2/14/89,291.81,,,3.3717,,
Mo,2/13/89,292.54,,,3.3578,,
,,,,,,,
Fr,2/10/89,292.02,,,3.3169,,
Th,2/9/89,296.06,,,3.2811,,
We,2/8/89,298.65,,,3.2329,,
Tu,2/7/89,299.63,,,3.23,,
Mo,2/6/89,296.04,,,3.2702,,
,,,,,,,
Fr,2/3/89,296.97,,,3.2067,,
Th,2/2/89,296.84,,,3.2725,,
We,2/1/89,297.09,,,3.2744,,
Tu,1/31/89,297.47,,,3.2629,,
Mo,1/30/89,294.99,,,3.296,,
,,,,,,,
Fr,1/27/89,293.82,,,3.315,,
Th,1/26/89,291.69,,,3.3426,,
We,1/25/89,289.14,,,3.3641,,
Tu,1/24/89,288.49,,,3.362,,
Mo,1/23/89,284.5,,,3.4053,,
,,,,,,,
Fr,1/20/89,286.63,,,3.389,,
Th,1/19/89,286.9,,,3.3865,,
We,1/18/89,286.53,,,3.3892,,
Tu,1/17/89,283.55,,,3.4248,,
Mo,1/16/89,284.14,,,3.4201,,
,,,,,,,
Fr,1/13/89,283.87,,,3.4234,,
Th,1/12/89,283.17,,,3.4177,,
We,1/11/89,282.01,,,3.4318,,
Tu,1/10/89,280.38,,,3.4632,,
Mo,1/9/89,280.98,,,3.4543,,
,,,,,,,
Fr,1/6/89,280.67,,,3.4571,,
Th,1/5/89,280.01,,,3.4695,,
We,1/4/89,279.43,,,3.4731,,
Tu,1/3/89,275.31,,,3.5011,,
,,,,,,,
Fr,12/30/88,277.72,,,3.5089,,
Th,12/29/88,279.4,,,3.4878,,
We,12/28/88,277.08,,,3.517,,
Tu,12/27/88,276.83,,,3.5202,,
,,,,,,,
Fr,12/23/88,277.87,,,3.507,,
Th,12/22/88,276.87,,,3.5197,,
We,12/21/88,277.38,,,3.5132,,
Tu,12/20/88,277.47,,,3.5121,,
Mo,12/19/88,278.91,,,3.494,,
,,,,,,,
Fr,12/16/88,276.29,,,3.5271,,
Th,12/15/88,274.28,,,3.5529,,
We,12/14/88,275.31,,,3.5396,,
Tu,12/13/88,276.31,,,3.5268,,
Mo,12/12/88,276.52,,,3.5242,,
,,,,,,,
Fr,12/9/88,277.03,,,3.5177,,
Th,12/8/88,276.57,,,3.5235,,
We,12/7/88,278.13,,,3.5038,,
Tu,12/6/88,277.59,,,3.5106,,
Mo,12/5/88,274.93,,,3.5445,,
,,,,,,,
Fr,12/2/88,271.81,,,3.5852,,
Th,12/1/88,272.49,,,3.5763,,
We,11/30/88,273.7,,,3.5564,,
Tu,11/29/88,270.91,,,3.5931,,
Mo,11/28/88,268.64,,,3.6234,,
,,,,,,,
Fr,11/25/88,267.23,,,3.6426,,
We,11/23/88,269,,,3.6186,,
Tu,11/22/88,267.21,,,3.6428,,
Mo,11/21/88,266.22,,,3.6564,,
,,,,,,,
Fr,11/18/88,266.47,,,3.6529,,
Th,11/17/88,264.6,,,3.6788,,
We,11/16/88,263.82,,,3.6896,,
Tu,11/15/88,268.34,,,3.6275,,
Mo,11/14/88,267.72,,,3.6359,,
,,,,,,,
Fr,11/11/88,267.92,,,3.6332,,
Th,11/10/88,273.69,,,3.5566,,
We,11/9/88,273.33,,,3.5613,,
Tu,11/8/88,275.15,,,3.5377,,
Mo,11/7/88,273.93,,,3.5535,,
,,,,,,,
Fr,11/4/88,276.31,,,3.5229,,
Th,11/3/88,279.2,,,3.4864,,
We,11/2/88,279.06,,,3.4881,,
Tu,11/1/88,279.06,,,3.4881,,
Mo,10/31/88,278.97,,,3.2939,,
,,,,,,,
Fr,10/28/88,278.53,,,3.2991,,
Th,10/27/88,277.28,,,3.314,,
We,10/26/88,281.38,,,3.2657,,
Tu,10/25/88,282.38,,,3.2541,,
Mo,10/24/88,282.28,,,3.2553,,
,,,,,,,
Fr,10/21/88,283.66,,,3.2394,,
Th,10/20/88,282.88,,,3.2484,,
We,10/19/88,276.97,,,3.3177,,
Tu,10/18/88,279.38,,,3.2891,,
Mo,10/17/88,276.41,,,3.3244,,
,,,,,,,
Fr,10/14/88,275.5,,,3.3354,,
Th,10/13/88,275.22,,,3.3388,,
We,10/12/88,273.98,,,3.3539,,
Tu,10/11/88,277.93,,,3.3062,,
Mo,10/10/88,278.24,,,3.3025,,
,,,,,,,
Fr,10/7/88,278.07,,,3.3046,,
Th,10/6/88,272.39,,,3.3735,,
We,10/5/88,271.86,,,3.38,,
Tu,10/4/88,270.62,,,3.3955,,
Mo,10/3/88,271.38,,,3.386,,
,,,,,,,
Fr,9/30/88,271.91,,,3.4618,,
Th,9/29/88,272.59,,,3.4532,,
We,9/28/88,269.08,,,3.4982,,
Tu,9/27/88,268.26,,,3.5089,,
Mo,9/26/88,268.88,,,3.5008,,
,,,,,,,
Fr,9/23/88,269.76,,,3.4894,,
Th,9/22/88,269.18,,,3.4969,,
We,9/21/88,270.16,,,3.4842,,
Tu,9/20/88,269.73,,,3.4898,,
Mo,9/19/88,268.82,,,3.5016,,
,,,,,,,
Fr,9/16/88,270.65,,,3.4779,,
Th,9/15/88,268.13,,,3.5106,,
We,9/14/88,269.31,,,3.4952,,
Tu,9/13/88,267.43,,,3.5198,,
Mo,9/12/88,266.47,,,3.5325,,
,,,,,,,
Fr,9/9/88,266.84,,,3.5276,,
Th,9/8/88,265.88,,,3.5403,,
We,9/7/88,265.87,,,3.5405,,
Tu,9/6/88,265.59,,,3.5442,,
,,,,,,,
Fr,9/2/88,264.48,,,3.5591,,
Th,9/1/88,258.35,,,3.6435,,
We,8/31/88,261.52,,,3.5993,,
Tu,8/30/88,262.51,,,3.5858,,
Mo,8/29/88,262.33,,,3.5882,,
,,,,,,,
Fr,8/26/88,259.68,,,3.6248,,
Th,8/25/88,259.18,,,3.6318,,
We,8/24/88,261.13,,,3.6047,,
Tu,8/23/88,257.09,,,3.6614,,
Mo,8/22/88,256.98,,,3.6629,,
,,,,,,,
Fr,8/19/88,260.24,,,3.617,,
Th,8/18/88,261.03,,,3.6061,,
We,8/17/88,260.77,,,3.6097,,
Tu,8/16/88,260.56,,,3.6126,,
Mo,8/15/88,258.69,,,3.6387,,
,,,,,,,
Fr,8/12/88,262.55,,,3.5852,,
Th,8/11/88,262.75,,,3.5825,,
We,8/10/88,261.9,,,3.5941,,
Tu,8/9/88,266.49,,,3.5322,,
Mo,8/8/88,269.98,,,3.4866,,
,,,,,,,
Fr,8/5/88,271.15,,,3.4715,,
Th,8/4/88,271.93,,,3.4616,,
We,8/3/88,272.98,,,3.4482,,
Tu,8/2/88,272.06,,,3.4599,,
Mo,8/1/88,272.21,,,3.458,,
,,,,,,,
Fr,7/29/88,272.02,,,3.2663,,
Th,7/28/88,266.02,,,3.34,,
We,7/27/88,262.5,,,3.3848,,
Tu,7/26/88,265.19,,,3.3504,,
Mo,7/25/88,264.68,,,3.3569,,
,,,,,,,
Fr,7/22/88,263.5,,,3.3719,,
Th,7/21/88,266.66,,,3.332,,
We,7/20/88,270,,,3.2907,,
Tu,7/19/88,268.47,,,3.3095,,
Mo,7/18/88,270.51,,,3.2845,,
,,,,,,,
Fr,7/15/88,272.05,,,3.2659,,
Th,7/14/88,270.26,,,3.2876,,
We,7/13/88,269.32,,,3.299,,
Tu,7/12/88,267.85,,,3.3172,,
Mo,7/11/88,270.55,,,3.2841,,
,,,,,,,
Fr,7/8/88,270.02,,,3.2905,,
Th,7/7/88,271.78,,,3.2692,,
We,7/6/88,272.02,,,3.2663,,
Tu,7/5/88,275.81,,,3.2214,,
,,,,,,,
Fr,7/1/88,271.78,,,3.2692,,
Th,6/30/88,273.5,,,3.359,,
We,6/29/88,270.98,,,3.3903,,
Tu,6/28/88,272.31,,,3.3737,,
Mo,6/27/88,269.06,,,3.4145,,
,,,,,,,
Fr,6/24/88,273.78,,,3.3556,,
Th,6/23/88,274.82,,,3.3429,,
We,6/22/88,275.66,,,3.3327,,
Tu,6/21/88,271.67,,,3.3817,,
Mo,6/20/88,268.94,,,3.416,,
,,,,,,,
Fr,6/17/88,270.68,,,3.394,,
Th,6/16/88,269.77,,,3.4055,,
We,6/15/88,274.45,,,3.3474,,
Tu,6/14/88,274.3,,,3.3493,,
Mo,6/13/88,271.43,,,3.3847,,
,,,,,,,
Fr,6/10/88,271.26,,,3.3868,,
Th,6/9/88,270.2,,,3.4001,,
We,6/8/88,271.52,,,3.3835,,
Tu,6/7/88,265.17,,,3.4646,,
Mo,6/6/88,267.05,,,3.4402,,
,,,,,,,
Fr,6/3/88,266.45,,,3.4479,,
Th,6/2/88,265.33,,,3.4625,,
We,6/1/88,266.69,,,3.4448,,
Tu,5/31/88,262.16,,,3.5303,,
,,,,,,,
Fr,5/27/88,253.42,,,3.652,,
Th,5/26/88,254.63,,,3.6347,,
We,5/25/88,253.76,,,3.6471,,
Tu,5/24/88,253.51,,,3.6507,,
Mo,5/23/88,250.83,,,3.6897,,
,,,,,,,
Fr,5/20/88,253.02,,,3.6578,,
Th,5/19/88,252.57,,,3.6643,,
We,5/18/88,251.35,,,3.6821,,
Tu,5/17/88,255.39,,,3.6239,,
Mo,5/16/88,258.71,,,3.5774,,
,,,,,,,
Fr,5/13/88,256.78,,,3.6043,,
Th,5/12/88,253.85,,,3.6459,,
We,5/11/88,253.31,,,3.6536,,
Tu,5/10/88,257.62,,,3.5925,,
Mo,5/9/88,256.54,,,3.6076,,
,,,,,,,
Fr,5/6/88,257.48,,,3.5945,,
Th,5/5/88,258.79,,,3.5763,,
We,5/4/88,260.32,,,3.5552,,
Tu,5/3/88,263,,,3.519,,
Mo,5/2/88,261.56,,,3.5384,,
,,,,,,,
Fr,4/29/88,261.33,,,3.297,,
Th,4/28/88,262.61,,,3.2809,,
We,4/27/88,263.8,,,3.2661,,
Tu,4/26/88,263.93,,,3.2645,,
Mo,4/25/88,262.46,,,3.2828,,
,,,,,,,
Fr,4/22/88,260.14,,,3.3121,,
Th,4/21/88,256.42,,,3.3601,,
We,4/20/88,256.13,,,3.3639,,
Tu,4/19/88,257.92,,,3.3406,,
Mo,4/18/88,259.21,,,3.3239,,
,,,,,,,
Fr,4/15/88,259.77,,,3.3168,,
Th,4/14/88,259.75,,,3.317,,
We,4/13/88,271.57,,,3.1727,,
Tu,4/12/88,271.37,,,3.175,,
Mo,4/11/88,270.16,,,3.1892,,
,,,,,,,
Fr,4/8/88,269.43,,,3.1979,,
Th,4/7/88,266.16,,,3.2372,,
We,4/6/88,265.49,,,3.2453,,
Tu,4/5/88,258.51,,,3.3329,,
Mo,4/4/88,256.09,,,3.3644,,
,,,,,,,
Th,3/31/88,258.89,,,3.4544,,
We,3/30/88,258.07,,,3.4653,,
Tu,3/29/88,260.07,,,3.4387,,
Mo,3/28/88,258.06,,,3.4655,,
,,,,,,,
Fr,3/25/88,258.51,,,3.4594,,
Th,3/24/88,263.35,,,3.3959,,
We,3/23/88,268.91,,,3.3256,,
Tu,3/22/88,268.84,,,3.3265,,
Mo,3/21/88,268.74,,,3.3278,,
,,,,,,,
Fr,3/18/88,271.12,,,3.2985,,
Th,3/17/88,271.22,,,3.2973,,
We,3/16/88,268.65,,,3.3289,,
Tu,3/15/88,266.13,,,3.3604,,
Mo,3/14/88,266.37,,,3.3574,,
,,,,,,,
Fr,3/11/88,264.94,,,3.3755,,
Th,3/10/88,263.84,,,3.3896,,
We,3/9/88,269.06,,,3.3238,,
Tu,3/8/88,269.43,,,3.3192,,
Mo,3/7/88,267.38,,,3.3447,,
,,,,,,,
Fr,3/4/88,267.3,,,3.3457,,
Th,3/3/88,267.88,,,3.3384,,
We,3/2/88,267.98,,,3.3372,,
Tu,3/1/88,267.22,,,3.3467,,
Mo,2/29/88,267.82,,,3.3508,,
,,,,,,,
Fr,2/26/88,262.46,,,3.4192,,
Th,2/25/88,261.58,,,3.4307,,
We,2/24/88,264.43,,,3.3937,,
Tu,2/23/88,265.02,,,3.3862,,
Mo,2/22/88,265.64,,,3.3783,,
,,,,,,,
Fr,2/19/88,261.61,,,3.4303,,
Th,2/18/88,257.91,,,3.4795,,
We,2/17/88,259.21,,,3.4621,,
Tu,2/16/88,259.83,,,3.4538,,
,,,,,,,
Fr,2/12/88,257.63,,,3.4833,,
Th,2/11/88,255.95,,,3.5062,,
We,2/10/88,256.66,,,3.4965,,
Tu,2/9/88,251.72,,,3.5651,,
Mo,2/8/88,249.1,,,3.6026,,
,,,,,,,
Fr,2/5/88,250.96,,,3.5759,,
Th,2/4/88,252.21,,,3.5581,,
We,2/3/88,252.21,,,3.5581,,
Tu,2/2/88,255.57,,,3.5114,,
Mo,2/1/88,255.04,,,3.5187,,
,,,,,,,
Fr,1/29/88,257.07,,,3.3084,,
Th,1/28/88,253.29,,,3.3578,,
We,1/27/88,249.38,,,3.4105,,
Tu,1/26/88,249.57,,,3.4079,,
Mo,1/25/88,252.17,,,3.3727,,
,,,,,,,
Fr,1/22/88,246.5,,,3.4503,,
Th,1/21/88,243.14,,,3.498,,
