Day,Date,Last Px,Volume,SMAVG(15),Dvd 12M Yld - Gross,P/E,P/B
Mo,2/13/95,428.77,29.947M,29.929M,,,
,,,,,,,
Fr,2/10/95,430.77,29.947M,29.925M,,,
Th,2/9/95,426.43,29.947M,29.922M,,,
We,2/8/95,425.66,29.947M,29.918M,,,
Tu,2/7/95,420.57,29.947M,29.915M,,,
Mo,2/6/95,420.93,29.947M,29.911M,,,
,,,,,,,
Fr,2/3/95,416.14,29.947M,29.908M,,,
Th,2/2/95,411.15,29.947M,29.904M,,,
We,2/1/95,407.06,29.947M,29.9M,,,
Tu,1/31/95,405.33,29.947M,29.897M,,,
Mo,1/30/95,401.71,29.893M,29.893M,,,
,,,,,,,
Fr,1/27/95,407.22,29.893M,29.893M,,,
Th,1/26/95,406.5,29.893M,29.893M,,,
We,1/25/95,410.87,29.893M,29.893M,,,
Tu,1/24/95,413.6,29.893M,29.893M,,,
Mo,1/23/95,411.89,29.893M,29.893M,,,
,,,,,,,
Fr,1/20/95,410.13,29.893M,29.893M,,,
Th,1/19/95,417.83,29.893M,30.15M,,,
We,1/18/95,419.26,29.893M,30.225M,,,
Tu,1/17/95,416.89,29.893M,30.102M,,,
Mo,1/16/95,413.65,29.893M,30.008M,,,
,,,,,,,
Fr,1/13/95,410.48,29.893M,31.16M,,,
Th,1/12/95,407.32,29.893M,33.018M,,,
We,1/11/95,407.1,29.893M,35.211M,,,
Tu,1/10/95,407.57,29.893M,36.252M,,,
Mo,1/9/95,403.53,29.893M,38.045M,,,
,,,,,,,
Fr,1/6/95,401.59,29.893M,40.313M,,,
Th,1/5/95,398.02,29.893M,42.14M,,,
We,1/4/95,399.65,29.893M,42.768M,,,
Tu,1/3/95,398,29.893M,44.569M,,,
,,,,,,,
Fr,12/30/94,404.27,29.893M,46.343M,,,
Th,12/29/94,406.31,33.746M,47.366M,,,
We,12/28/94,400.26,31.015M,47.172M,,,
Tu,12/27/94,404.03,28.046M,47.888M,,,
,,,,,,,
Fr,12/23/94,401.15,28.48M,48.552M,,,
Th,12/22/94,399.8,47.179M,49.462M,,,
We,12/21/94,397.8,57.759M,49.728M,,,
Tu,12/20/94,390.61,62.799M,49.846M,,,
Mo,12/19/94,390.42,45.5M,48.658M,,,
,,,,,,,
Fr,12/16/94,392.01,56.788M,48.106M,,,
Th,12/15/94,393.7,63.916M,45.488M,,,
We,12/14/94,391.65,57.3M,45.748M,,,
Tu,12/13/94,387.53,39.308M,46.152M,,,
Mo,12/12/94,388.88,56.915M,47.729M,,,
,,,,,,,
Fr,12/9/94,388.63,56.504M,46.98M,,,
Th,12/8/94,386.3,45.245M,46.549M,,,
We,12/7/94,395.75,30.831M,46.019M,,,
Tu,12/6/94,399.98,41.755M,47.222M,,,
Mo,12/5/94,402.71,38.001M,46.828M,,,
,,,,,,,
Fr,12/2/94,402.04,42.139M,48.136M,,,
Th,12/1/94,398.58,51.157M,47.549M,,,
We,11/30/94,404.82,59.533M,47.523M,,,
Tu,11/29/94,409.1,44.976M,46.522M,,,
Mo,11/28/94,403.82,37.219M,46.02M,,,
,,,,,,,
Fr,11/25/94,401.17,17.522M,46.248M,,,
We,11/23/94,397.17,67.812M,48.071M,,,
Tu,11/22/94,397.93,63.37M,47.69M,,,
Mo,11/21/94,409.28,62.961M,47.357M,,,
,,,,,,,
Fr,11/18/94,412.43,45.669M,46.395M,,,
Th,11/17/94,410.98,50.05M,47.394M,,,
We,11/16/94,412.72,37.284M,47.101M,,,
Tu,11/15/94,411.78,48.887M,47.655M,,,
Mo,11/14/94,412.17,35.839M,47.23M,,,
,,,,,,,
Fr,11/11/94,404.78,57.629M,47.009M,,,
Th,11/10/94,406.12,33.328M,45.854M,,,
We,11/9/94,408.32,50.765M,46.796M,,,
Tu,11/8/94,407.44,44.522M,46.753M,,,
Mo,11/7/94,400.19,37.445M,46.669M,,,
,,,,,,,
Fr,11/4/94,401.46,40.633M,46.789M,,,
Th,11/3/94,408.17,44.876M,47.466M,,,
We,11/2/94,408.91,62.089M,49.011M,,,
Tu,11/1/94,410.06,58.377M,48.693M,,,
Mo,10/31/94,413.05,48.529M,50.309M,,,
,,,,,,,
Fr,10/28/94,411.84,60.662M,50.278M,,,
Th,10/27/94,405.62,45.655M,49.957M,,,
We,10/26/94,403.83,45.594M,49.978M,,,
Tu,10/25/94,398.48,42.51M,51.435M,,,
Mo,10/24/94,398.79,32.517M,52.142M,,,
,,,,,,,
Fr,10/21/94,400.52,40.313M,52.179M,,,
Th,10/20/94,402.99,47.448M,52.731M,,,
We,10/19/94,403.73,50.129M,52.4M,,,
Tu,10/18/94,398,43.26M,51.678M,,,
Mo,10/17/94,396.85,39.236M,51.002M,,,
,,,,,,,
Fr,10/14/94,398.8,50.8M,50.594M,,,
Th,10/13/94,399.86,68.045M,50.106M,,,
We,10/12/94,399.85,57.314M,48.768M,,,
Tu,10/11/94,400.29,82.62M,48.605M,,,
Mo,10/10/94,392.85,48.065M,45.863M,,,
,,,,,,,
Fr,10/7/94,387.36,55.842M,45.086M,,,
Th,10/6/94,382.85,45.975M,44.81M,,,
We,10/5/94,386.99,67.454M,44.837M,,,
Tu,10/4/94,382.71,53.107M,42.795M,,,
Mo,10/3/94,392.72,33.08M,41.958M,,,
,,,,,,,
Fr,9/30/94,393.85,48.59M,41.718M,,,
Th,9/29/94,391.22,42.477M,41.271M,,,
We,9/28/94,391.97,39.306M,41.281M,,,
Tu,9/27/94,389.33,33.115M,41.693M,,,
Mo,9/26/94,388.9,33.127M,41.352M,,,
,,,,,,,
Fr,9/23/94,390.2,43.467M,41.956M,,,
Th,9/22/94,393.55,47.981M,42.662M,,,
We,9/21/94,393.71,54.862M,42.627M,,,
Tu,9/20/94,396.85,41.5M,42.055M,,,
Mo,9/19/94,403.88,36.401M,42.955M,,,
,,,,,,,
Fr,9/16/94,404.47,51.707M,44.526M,,,
Th,9/15/94,407.1,46.387M,44.627M,,,
We,9/14/94,397.79,36.815M,44.683M,,,
Tu,9/13/94,396.69,40.559M,45.584M,,,
Mo,9/12/94,391.67,29.482M,45.656M,,,
,,,,,,,
Fr,9/9/94,394.84,41.884M,46.658M,,,
Th,9/8/94,400.75,42.616M,47.698M,,,
We,9/7/94,397.05,45.494M,49.256M,,,
Tu,9/6/94,393.69,27.998M,49.56M,,,
,,,,,,,
Fr,9/2/94,391.41,42.181M,50.158M,,,
Th,9/1/94,391.61,54.061M,49.688M,,,
We,8/31/94,397.9,47.462M,49.57M,,,
Tu,8/30/94,401.74,46.279M,50.035M,,,
Mo,8/29/94,398.44,54.997M,49.406M,,,
,,,,,,,
Fr,8/26/94,399.26,59.963M,47.669M,,,
Th,8/25/94,391.49,53.233M,45.81M,,,
We,8/24/94,388.44,47.22M,44.662M,,,
Tu,8/23/94,386.74,50.325M,43.782M,,,
Mo,8/22/94,382.81,41.643M,43.163M,,,
,,,,,,,
Fr,8/19/94,384.12,44.519M,43.233M,,,
Th,8/18/94,385.63,57.472M,43.835M,,,
We,8/17/94,386.9,65.992M,42.495M,,,
Tu,8/16/94,380.53,50.05M,41.485M,,,
Mo,8/15/94,377.08,36.966M,40.264M,,,
,,,,,,,
Fr,8/12/94,376.96,35.13M,39.793M,,,
Th,8/11/94,374.49,52.298M,40.541M,,,
We,8/10/94,373.93,54.443M,39.885M,,,
Tu,8/9/94,370.66,36.842M,39.39M,,,
Mo,8/8/94,368.89,28.934M,40.296M,,,
,,,,,,,
Fr,8/5/94,367.15,32.089M,41.429M,,,
Th,8/4/94,367.55,36.007M,42.749M,,,
We,8/3/94,370.48,34.013M,46.574M,,,
Tu,8/2/94,372.78,41.045M,49.253M,,,
Mo,8/1/94,373.58,42.7M,49.454M,,,
,,,,,,,
Fr,7/29/94,370.16,53.541M,49.222M,,,
Th,7/28/94,362.14,37.378M,48.706M,,,
We,7/27/94,361.81,50.832M,48.982M,,,
Tu,7/26/94,364.01,31.738M,48.317M,,,
Mo,7/25/94,366.11,29.906M,48.046M,,,
,,,,,,,
Fr,7/22/94,365.06,46.348M,48.043M,,,
Th,7/21/94,362.21,42.464M,47.41M,,,
We,7/20/94,359.53,47.005M,47.981M,,,
Tu,7/19/94,364.72,50.436M,48.097M,,,
Mo,7/18/94,368.18,45.935M,47.581M,,,
,,,,,,,
Fr,7/15/94,367.24,51.881M,48.31M,,,
Th,7/14/94,367.52,93.395M,48.879M,,,
We,7/13/94,369.14,74.197M,45.574M,,,
Tu,7/12/94,361.31,44.061M,43.934M,,,
Mo,7/11/94,358.79,39.22M,43.456M,,,
,,,,,,,
Fr,7/8/94,359.31,45.79M,43.72M,,,
Th,7/7/94,359.23,41.524M,42.762M,,,
We,7/6/94,353.62,40.858M,42.337M,,,
Tu,7/5/94,356.91,27.665M,42.193M,,,
,,,,,,,
Fr,7/1/94,360.03,29.863M,42.286M,,,
Th,6/30/94,360.3,36.863M,42.867M,,,
We,6/29/94,362.73,51.017M,43.894M,,,
Tu,6/28/94,362.05,48.751M,44.449M,,,
Mo,6/27/94,361.16,42.701M,43.937M,,,
,,,,,,,
Fr,6/24/94,351.76,56.858M,45.937M,,,
Th,6/23/94,353.49,60.421M,45.108M,,,
We,6/22/94,363.23,43.815M,44.603M,,,
Tu,6/21/94,360.98,49.594M,45.043M,,,
Mo,6/20/94,367.83,36.901M,43.975M,,,
,,,,,,,
Fr,6/17/94,371.94,43.176M,43.51M,,,
Th,6/16/94,377.8,31.42M,43.077M,,,
We,6/15/94,377.78,35.147M,44.029M,,,
Tu,6/14/94,377.38,38.701M,45.034M,,,
Mo,6/13/94,371.88,29.059M,44.767M,,,
,,,,,,,
Fr,6/10/94,374.64,38.576M,45.394M,,,
Th,6/9/94,370.3,52.269M,46.162M,,,
We,6/8/94,371,59.342M,46.327M,,,
Tu,6/7/94,379.99,41.08M,46.838M,,,
Mo,6/6/94,382.8,72.704M,46.948M,,,
,,,,,,,
Fr,6/3/94,382.78,44.413M,48.215M,,,
Th,6/2/94,380.66,52.842M,48.303M,,,
We,6/1/94,379.23,50.418M,47.896M,,,
Tu,5/31/94,378.85,33.574M,48.442M,,,
,,,,,,,
Fr,5/27/94,376.81,29.927M,48.642M,,,
Th,5/26/94,375.8,36.678M,49.426M,,,
We,5/25/94,378.24,45.706M,49.606M,,,
Tu,5/24/94,377,50.221M,49.408M,,,
Mo,5/23/94,369.89,34.704M,49.302M,,,
,,,,,,,
Fr,5/20/94,370.37,38.45M,49.587M,,,
Th,5/19/94,371.71,50.098M,49.846M,,,
We,5/18/94,368.59,54.749M,49.511M,,,
Tu,5/17/94,360.5,67.002M,48.718M,,,
Mo,5/16/94,360.49,42.732M,46.789M,,,
,,,,,,,
Fr,5/13/94,364.82,91.707M,47.707M,,,
Th,5/12/94,366.64,45.732M,45.972M,,,
We,5/11/94,365.18,46.745M,46.919M,,,
Tu,5/10/94,370.02,58.61M,47.798M,,,
Mo,5/9/94,368,36.576M,46.624M,,,
,,,,,,,
Fr,5/6/94,374.57,41.683M,47.016M,,,
Th,5/5/94,378.23,39.375M,48.356M,,,
We,5/4/94,377.53,42.743M,50.103M,,,
Tu,5/3/94,377.07,48.63M,50.404M,,,
Mo,5/2/94,379.82,38.969M,49.173M,,,
,,,,,,,
Fr,4/29/94,373.25,42.345M,48.959M,,,
Th,4/28/94,372.45,45.075M,48.756M,,,
Tu,4/26/94,375.46,42.844M,48.274M,,,
Mo,4/25/94,374.79,38.066M,48.901M,,,
,,,,,,,
Fr,4/22/94,369.08,56.501M,49.917M,,,
Th,4/21/94,367.02,65.681M,49.768M,,,
We,4/20/94,355.38,59.94M,49.393M,,,
Tu,4/19/94,357.36,59.939M,48.239M,,,
Mo,4/18/94,360.46,40.993M,47.743M,,,
,,,,,,,
Fr,4/15/94,366.29,42.449M,47.96M,,,
Th,4/14/94,365.65,61.786M,49.413M,,,
We,4/13/94,367.25,65.589M,49.138M,,,
Tu,4/12/94,375.46,47.249M,48.788M,,,
Mo,4/11/94,383.85,30.175M,47.746M,,,
,,,,,,,
Fr,4/8/94,384.9,35.759M,48.158M,,,
Th,4/7/94,390.97,39.29M,48.136M,,,
We,4/6/94,388.76,37.85M,48.205M,,,
Tu,4/5/94,389.31,52.251M,48.468M,,,
Mo,4/4/94,375.42,53.307M,47.422M,,,
,,,,,,,
Th,3/31/94,382.96,54.267M,46.378M,,,
We,3/30/94,380.25,60.051M,45.675M,,,
Tu,3/29/94,383,42.627M,44.404M,,,
Mo,3/28/94,393.92,52.508M,43.777M,,,
,,,,,,,
Fr,3/25/94,399.86,44.241M,43.254M,,,
Th,3/24/94,403.92,64.247M,43.735M,,,
We,3/23/94,410.5,57.659M,42.956M,,,
Tu,3/22/94,410.67,60.337M,42.628M,,,
Mo,3/21/94,412.99,31.616M,41.2M,,,
,,,,,,,
Fr,3/18/94,417.52,36.361M,41.435M,,,
Th,3/17/94,418.45,35.431M,41.461M,,,
We,3/16/94,415.31,40.319M,42.572M,,,
Tu,3/15/94,412.83,41.798M,42.568M,,,
Mo,3/14/94,412.93,36.557M,42.546M,,,
,,,,,,,
Fr,3/11/94,409.43,37.646M,42.814M,,,
Th,3/10/94,409.77,43.733M,43.227M,,,
We,3/9/94,413.08,40.983M,43.617M,,,
Tu,3/8/94,411.97,33.224M,43.397M,,,
Mo,3/7/94,415.3,44.66M,43.323M,,,
,,,,,,,
Fr,3/4/94,411.99,51.462M,42.382M,,,
Th,3/3/94,408.17,52.561M,42.264M,,,
We,3/2/94,408.18,52.728M,41.98M,,,
Tu,3/1/94,409.69,38.928M,41.328M,,,
Mo,2/28/94,412.17,35.141M,42.514M,,,
,,,,,,,
Fr,2/25/94,406.45,36.744M,43.536M,,,
Th,2/24/94,402.79,52.09M,43.352M,,,
We,2/23/94,408.91,40.26M,42.823M,,,
Tu,2/22/94,410.48,41.479M,42.643M,,,
,,,,,,,
Fr,2/18/94,407.94,40.564M,42.4M,,,
Th,2/17/94,407.39,43.842M,42.256M,,,
We,2/16/94,408.74,49.584M,41.765M,,,
Tu,2/15/94,408.28,37.689M,41.332M,,,
Mo,2/14/94,405.11,32.118M,41.877M,,,
,,,,,,,
Fr,2/11/94,401.83,30.542M,42.685M,,,
Th,2/10/94,401.31,49.691M,44.463M,,,
We,2/9/94,403.91,48.304M,44.704M,,,
Tu,2/8/94,401.46,42.942M,45.763M,,,
Mo,2/7/94,399.62,56.715M,46.569M,,,
,,,,,,,
Fr,2/4/94,397.48,50.477M,45.495M,,,
Th,2/3/94,410.05,33.978M,44.994M,,,
We,2/2/94,411.78,44.16M,45.878M,,,
Tu,2/1/94,410.22,37.562M,46.168M,,,
Mo,1/31/94,413.99,37.827M,46.306M,,,
,,,,,,,
Fr,1/28/94,412.52,38.402M,46.357M,,,
Th,1/27/94,409.93,36.488M,46.244M,,,
We,1/26/94,407.19,43.082M,46.666M,,,
Tu,1/25/94,406.48,45.861M,46.539M,,,
Mo,1/24/94,409.23,44.243M,45.822M,,,
,,,,,,,
Fr,1/21/94,411.59,57.209M,44.972M,,,
Th,1/20/94,411.53,53.311M,42.654M,,,
We,1/19/94,406.38,64.192M,41.289M,,,
Tu,1/18/94,410.95,55.033M,39.067M,,,
Mo,1/17/94,410.79,40.608M,37.723M,,,
,,,,,,,
Fr,1/14/94,411.75,42.96M,36.647M,,,
Th,1/13/94,408,47.231M,35.704M,,,
We,1/12/94,408.47,48.517M,35.751M,,,
Tu,1/11/94,407.85,39.627M,34.486M,,,
Mo,1/10/94,408.91,38.595M,33.837M,,,
,,,,,,,
Fr,1/7/94,404.78,36.698M,34.115M,,,
Th,1/6/94,404.21,42.828M,34.071M,,,
We,1/5/94,401.07,41.18M,33.401M,,,
Tu,1/4/94,398.19,35.098M,32.967M,,,
Mo,1/3/94,395.53,31.495M,32.587M,,,
,,,,,,,
Fr,12/31/93,398.28,22.435M,33.585M,,,
Th,12/30/93,397.73,32.846M,35.505M,,,
We,12/29/93,395.38,30.856M,35.737M,,,
Tu,12/28/93,394.74,34.871M,36.156M,,,
Mo,12/27/93,391.84,24.462M,37.53M,,,
,,,,,,,
Th,12/23/93,390.32,28.819M,39.894M,,,
We,12/22/93,388.4,47.943M,41.002M,,,
Tu,12/21/93,388.51,29.541M,41.119M,,,
Mo,12/20/93,389.72,29.884M,41.851M,,,
,,,,,,,
Fr,12/17/93,389.03,42.767M,41.999M,,,
Th,12/16/93,386.18,36.034M,39.735M,,,
We,12/15/93,384.94,32.778M,39.494M,,,
Tu,12/14/93,382.83,34.673M,40.16M,,,
Mo,12/13/93,387.78,29.397M,40.76M,,,
,,,,,,,
Fr,12/10/93,386.96,46.476M,42.232M,,,
Th,12/9/93,387.25,51.23M,43.26M,,,
We,12/8/93,394.81,36.323M,43.101M,,,
Tu,12/7/93,396.99,37.138M,43.674M,,,
Mo,12/6/93,399.01,55.481M,43.513M,,,
,,,,,,,
Fr,12/3/93,401.77,59.928M,42.104M,,,
Th,12/2/93,396.16,45.429M,40.834M,,,
We,12/1/93,392.94,49.702M,40.461M,,,
Tu,11/30/93,386.76,40.528M,39.949M,,,
Mo,11/29/93,383.18,32.108M,39.579M,,,
,,,,,,,
Fr,11/26/93,386.31,8.806M,40.942M,,,
We,11/24/93,385.03,32.419M,43.313M,,,
Tu,11/23/93,381.22,42.761M,44.451M,,,
Mo,11/22/93,373.37,43.668M,44.311M,,,
,,,,,,,
Fr,11/19/93,380.56,51.487M,43.495M,,,
Th,11/18/93,381.74,61.893M,42.323M,,,
We,11/17/93,385.79,48.851M,41.042M,,,
Tu,11/16/93,393.38,44.915M,40.452M,,,
Mo,11/15/93,391.12,34.724M,39.749M,,,
,,,,,,,
Fr,11/12/93,395.17,34.342M,40.072M,,,
Th,11/11/93,394.66,40.872M,41.348M,,,
We,11/10/93,392.99,39.836M,42.381M,,,
Tu,11/9/93,385.91,42.029M,42.621M,,,
Mo,11/8/93,384.85,34.968M,42.924M,,,
,,,,,,,
Fr,11/5/93,383.64,52.565M,43.567M,,,
Th,11/4/93,377.47,44.361M,44.02M,,,
We,11/3/93,387.93,49.497M,44.395M,,,
Tu,11/2/93,395.32,40.659M,44.814M,,,
Mo,11/1/93,395.05,31.423M,45.568M,,,
,,,,,,,
Fr,10/29/93,390.99,33.905M,46.546M,,,
Th,10/28/93,389.25,42.682M,46.454M,,,
We,10/27/93,390.25,40.002M,45.952M,,,
Tu,10/26/93,384.6,34.376M,45.765M,,,
Mo,10/25/93,387.4,39.558M,46.579M,,,
,,,,,,,
Fr,10/22/93,388.19,53.494M,45.891M,,,
Th,10/21/93,387.36,56.362M,45.351M,,,
We,10/20/93,383.93,43.431M,43.985M,,,
Tu,10/19/93,382.73,46.585M,44.143M,,,
Mo,10/18/93,389.85,44.611M,43.463M,,,
,,,,,,,
Fr,10/15/93,392.45,59.348M,42.815M,,,
Th,10/14/93,391.99,49.997M,41.518M,,,
We,10/13/93,386.3,55.783M,41.647M,,,
Tu,10/12/93,382.56,51.967M,40.915M,,,
Mo,10/11/93,380.65,46.086M,40.479M,,,
,,,,,,,
Fr,10/8/93,381.31,32.527M,39.496M,,,
Th,10/7/93,378,35.158M,39.786M,,,
We,10/6/93,380.42,37.19M,39.202M,,,
Tu,10/5/93,381.27,46.583M,39.307M,,,
Mo,10/4/93,384.29,29.243M,38.746M,,,
,,,,,,,
Fr,10/1/93,382.81,45.391M,38.559M,,,
Th,9/30/93,382.72,35.875M,37.418M,,,
We,9/29/93,386.89,45.801M,37.347M,,,
Tu,9/28/93,386.02,36.383M,37.254M,,,
Mo,9/27/93,382.51,34.889M,36.761M,,,
,,,,,,,
Fr,9/24/93,378.04,39.902M,35.887M,,,
Th,9/23/93,377.06,51.926M,35.652M,,,
We,9/22/93,374,44.802M,34.698M,,,
Tu,9/21/93,365.64,45.432M,33.979M,,,
Mo,9/20/93,367.46,31.337M,32.724M,,,
,,,,,,,
Fr,9/17/93,366.18,36.884M,32.891M,,,
Th,9/16/93,365.74,26.387M,34.417M,,,
We,9/15/93,367.32,38.774M,35.622M,,,
Tu,9/14/93,364.19,38.161M,35.369M,,,
Mo,9/13/93,367.59,26.447M,34.714M,,,
,,,,,,,
Fr,9/10/93,370.64,28.275M,35.29M,,,
Th,9/9/93,368.3,34.8M,35.677M,,,
We,9/8/93,364.85,44.417M,36.447M,,,
Tu,9/7/93,366.68,28.977M,36.222M,,,
,,,,,,,
Fr,9/3/93,373.71,21.784M,36.954M,,,
Th,9/2/93,374.56,36.38M,37.726M,,,
We,9/1/93,374.16,37.618M,37.78M,,,
Tu,8/31/93,372.65,34.007M,37.602M,,,
Mo,8/30/93,369.3,26.614M,37.501M,,,
,,,,,,,
Fr,8/27/93,366.5,33.838M,38.129M,,,
Th,8/26/93,364.67,59.777M,38.099M,,,
We,8/25/93,367.96,44.46M,36.891M,,,
Tu,8/24/93,371,34.978M,36.088M,,,
Mo,8/23/93,370.49,28.34M,35.594M,,,
,,,,,,,
Fr,8/20/93,370.87,35.088M,35.989M,,,
Th,8/19/93,370.27,34.081M,36.102M,,,
We,8/18/93,375.81,46.343M,36.474M,,,
Tu,8/17/93,374.16,41.044M,35.594M,,,
Mo,8/16/93,370.6,39.951M,36.521M,,,
,,,,,,,
Fr,8/13/93,360.46,33.375M,36.35M,,,
Th,8/12/93,359.4,37.19M,36.346M,,,
We,8/11/93,359.74,34.949M,36.028M,,,
Tu,8/10/93,358.64,32.485M,35.947M,,,
Mo,8/9/93,362.29,36.031M,36.282M,,,
,,,,,,,
Fr,8/6/93,363.14,33.389M,36.673M,,,
Th,8/5/93,362.41,41.657M,38.359M,,,
We,8/4/93,360.12,32.414M,38.389M,,,
Tu,8/3/93,356.23,27.578M,38.933M,,,
Mo,8/2/93,355.25,34.256M,39.196M,,,
,,,,,,,
Fr,7/30/93,352.87,36.794M,38.764M,,,
Th,7/29/93,357.33,39.648M,37.844M,,,
We,7/28/93,356.81,33.157M,37.019M,,,
Tu,7/27/93,352.02,54.939M,36.837M,,,
Mo,7/26/93,356.4,37.386M,34.82M,,,
,,,,,,,
Fr,7/23/93,353.21,33.32M,33.578M,,,
Th,7/22/93,348.35,32.417M,33.458M,,,
We,7/21/93,352.64,33.741M,33.368M,,,
Tu,7/20/93,355.76,37.504M,33.487M,,,
Mo,7/19/93,349.06,41.894M,33.366M,,,
,,,,,,,
Fr,7/16/93,351.07,58.682M,32.886M,,,
Th,7/15/93,360.47,42.112M,31.294M,,,
We,7/14/93,363.74,40.577M,30.809M,,,
Tu,7/13/93,361.98,31.519M,30.824M,,,
Mo,7/12/93,362.87,27.769M,30.784M,,,
,,,,,,,
Fr,7/9/93,362.46,22.992M,31.099M,,,
Th,7/8/93,360.7,27.282M,31.905M,,,
We,7/7/93,357.87,30.429M,32.605M,,,
Tu,7/6/93,360.79,24.674M,32.471M,,,
,,,,,,,
Fr,7/2/93,364.22,18.753M,32.427M,,,
Th,7/1/93,363.73,31.525M,32.759M,,,
We,6/30/93,366.13,31.065M,32.56M,,,
Tu,6/29/93,365.96,35.533M,33.167M,,,
Mo,6/28/93,368.45,35.686M,33.393M,,,
,,,,,,,
Fr,6/25/93,362.23,34.687M,33.991M,,,
Th,6/24/93,357.83,34.813M,33.614M,,,
We,6/23/93,354.93,34.833M,33.414M,,,
Tu,6/22/93,356.2,40.799M,33.218M,,,
Mo,6/21/93,357.87,30.915M,32.684M,,,
,,,,,,,
Fr,6/18/93,357.96,32.494M,33.37M,,,
Th,6/17/93,364.01,35.095M,33.631M,,,
We,6/16/93,365.01,37.769M,34.425M,,,
Tu,6/15/93,366.98,28.424M,34.438M,,,
Mo,6/14/93,367.14,24.01M,34.264M,,,
,,,,,,,
Fr,6/11/93,363.08,23.734M,34.697M,,,
Th,6/10/93,359.55,28.54M,36.043M,,,
We,6/9/93,360.25,40.173M,36.973M,,,
Tu,6/8/93,360.74,38.919M,36.66M,,,
Mo,6/7/93,364.36,44.664M,35.867M,,,
,,,,,,,
Fr,6/4/93,368.63,29.027M,34.557M,,,
Th,6/3/93,372.06,31.817M,34.45M,,,
We,6/2/93,372.68,31.896M,34.007M,,,
Tu,6/1/93,372.53,32.789M,33.741M,,,
,,,,,,,
Fr,5/28/93,368.11,41.209M,33.392M,,,
Th,5/27/93,372.73,36.407M,32.471M,,,
We,5/26/93,374.35,47.005M,32.006M,,,
Tu,5/25/93,366.22,37.965M,31.782M,,,
Mo,5/24/93,367.09,25.804M,31.711M,,,
,,,,,,,
Fr,5/21/93,366.67,30.509M,31.566M,,,
Th,5/20/93,370.46,43.928M,33.333M,,,
We,5/19/93,364.67,42.486M,33.393M,,,
Tu,5/18/93,356,35.48M,34.219M,,,
Mo,5/17/93,352.67,27.016M,35.884M,,,
,,,,,,,
Fr,5/14/93,349.8,25.023M,37.692M,,,
Th,5/13/93,347.71,27.418M,39.936M,,,
We,5/12/93,350.96,25.166M,42.949M,,,
Tu,5/11/93,353,27.915M,46.197M,,,
Mo,5/10/93,354.85,27.553M,48.942M,,,
,,,,,,,
Fr,5/7/93,353.23,27.385M,51.7M,,,
Th,5/6/93,351.72,29.432M,53.979M,,,
We,5/5/93,355.35,43.65M,56.077M,,,
Tu,5/4/93,353.28,36.902M,57.028M,,,
Mo,5/3/93,344.97,23.631M,59.608M,,,
,,,,,,,
Fr,4/30/93,339.94,57.014M,61.764M,,,
Th,4/29/93,338.98,44.83M,61.974M,,,
We,4/28/93,339.66,54.869M,62.656M,,,
Tu,4/27/93,334.6,60.461M,62.854M,,,
Mo,4/26/93,327.28,54.131M,62.236M,,,
,,,,,,,
Fr,4/23/93,333.66,58.679M,64.539M,,,
Th,4/22/93,338.48,72.623M,64.964M,,,
We,4/21/93,340.19,73.881M,64.937M,,,
Tu,4/20/93,339.06,69.087M,63.656M,,,
Mo,4/19/93,337.46,68.932M,61.955M,,,
,,,,,,,
Fr,4/16/93,340.65,61.562M,60.363M,,,
Th,4/15/93,343.89,60.908M,60.064M,,,
We,4/14/93,346.49,57.909M,60.354M,,,
Tu,4/13/93,345.87,75.598M,60.393M,,,
Mo,4/12/93,349,55.97M,59.343M,,,
,,,,,,,
Th,4/8/93,341.56,60.176M,59.319M,,,
We,4/7/93,345.18,55.047M,59.055M,,,
Tu,4/6/93,340.55,57.84M,59.507M,,,
Mo,4/5/93,344.71,51.194M,59.006M,,,
,,,,,,,
Fr,4/2/93,341.18,88.678M,58.63M,,,
Th,4/1/93,354.34,65.056M,56.711M,,,
We,3/31/93,359.42,72.221M,56.466M,,,
Tu,3/30/93,357.72,54.66M,55.806M,,,
Mo,3/29/93,351.4,43.578M,55.978M,,,
,,,,,,,
Fr,3/26/93,352.64,45.043M,57.53M,,,
Th,3/25/93,354.38,57.083M,58.687M,,,
We,3/24/93,348.5,65.251M,58.23M,,,
Tu,3/23/93,348.13,58.5M,57.008M,,,
Mo,3/22/93,349.41,59.847M,57.013M,,,
,,,,,,,
Fr,3/19/93,351.55,55.611M,58.527M,,,
Th,3/18/93,355.5,56.213M,60.247M,,,
We,3/17/93,355.65,61.835M,61.447M,,,
Tu,3/16/93,363.61,50.313M,63.718M,,,
Mo,3/15/93,364.31,45.567M,64.906M,,,
,,,,,,,
Fr,3/12/93,362.65,59.891M,67.081M,,,
Th,3/11/93,361.74,,,,,
We,3/10/93,361.26,,,,,
Tu,3/9/93,359.4,61.373M,68.333M,,,
Mo,3/8/93,359.44,62.321M,69.777M,,,
,,,,,,,
Fr,3/5/93,355.56,57.244M,68.538M,,,
Th,3/4/93,355.53,66.864M,68.232M,,,
We,3/3/93,359.96,62.395M,68.256M,,,
Tu,3/2/93,356.21,50.223M,68.807M,,,
Mo,3/1/93,349.1,46.927M,69.385M,,,
,,,,,,,
Fr,2/26/93,351.14,58.571M,71.567M,,,
Th,2/25/93,351.66,82.562M,72.061M,,,
We,2/24/93,350.13,81.405M,71.076M,,,
